,n,Labels,comment_text
4724,,2,jag vet inte människor är helt apatisk det var väl väntat hade väntat mig fler döda likt frankrike tyvärr har jag svårt att känna nåt för sådant här folk på krogen börjar skriva hur hemskt det är men vad har folk gjort för att förhindra det man har ju inte ens erkänt problemen huvudet i sanden i år tolerans öppenhet mångkultur och hat och förakt mot allt som har med patriotism och säkerhet att göra folk kommer att säga att det är julafton för rasisterna som om det är där vi ska lägga fokus som om rasist är värre än vanligt folk är chockade och kommer skriva pray for sthlm och sen äta sin tacos men titta på let s dance man fortsätta sin vardag och sina värderingar svt uppmanar till och med alla tittare till att samla sig och inte peka ut någon grupp hoppas inte detta rubbar vår öppenhet nej för det är alltid så varierande är det inte muslimer så är det buddhister eller eskimåer och är muslimer som är de stora offren i detta eftersom att folk kommer titta snett på stan i en vecka det enda tragiska jag sett är att folk inte fått lära sig och att vi ska behöva vänja oss vid dom här medan det här inte händer i länder som inte har massinvandring från mena
4727,11.0,2,kan vara så  typ en asylsökande som fått avslag och flippat
4733,,2,ja de gripna måste släppas för att det känns synd om dom vi kan omöjligt straffa dessa med tanke på vad de heter vi kan definitivt inte ge dessa fängelsestraff samt efter straffet komma och stoppa utvisningen det är synd samt osäkert att skicka dessa till deras hemländer ojdå de kan dessutom vara dödade fast de tänkt ut som åringar
4742,36.0,2,konstigt att han valde att köra drottninggatan  speciellt från kungsgatan och söderut  finns nog ingen gata i sthlms city där det rör sig så många människor med utländsk bakgrund   varav många säkerligen är muslimer   som där
4747,,2,och ju förr desto lugnare så fler hinner vakna till verkligheten när vi kan få slut på de här galenskaperna någon vecka gång
4757,16.0,2,undrar om folk som tjatar om att gränskontrollerna ska avskaffas är tysta nu ett tag framöver
4768,,2,betongsuggorna kan skulle kunna modifieras med ett kraftigt stålrör i botten så att de stoppar en kaka i munnen lastbil
4771,,2,nej en livstid är en livstid men fallen brukar bli ska vara tidsbestämda denna man kommer att få rätt i fängelset
4772,,2,håller med men verkar sega efter rejält vart det gäller förebyggande anti terrorist åtgärder några par betonglisor hejdar inte en tung lastbil det är ni
4774,17.0,2,läs på om  taqiyya  nu när media kommer mata ut om alla svenska muslimer som  fördömer  detta
4777,15.0,2,ingen beskrivning av gm  inga vittnen  eliasson ber gm att höra av sig  klockrent polisarbete
4780,11.0,2,kommer bara bli mer sånt här i framtiden  hemskt men sant
4782,,2,vad ska de säga mer än bra var det vi sa vare sig gm var dalmas eller turk erdogan var alldeles ganska tydlig sådan att vår folkgrupp kommer att gå säker så länge eu länder tjafsar med turkarna
4790,,2,Hitlers terror är högerextrem terror
4791,,2,du glömde 😭
4798,,2,statsministern säger att allt tyder på ett allvarligt och shit sherlock lite konstigt att man inte ställt ut grövre mål eller monterat såna där ställningar som går att sänka ned vid behov just området kring city känns ju som ett rätt givet terrormål väldigt proppfylld med folk
4800,,2,är bara några tjugotal meter från åhléns törs folk röra sig ditåt och kolla läget månntro stor dag för politiker och media och fick dom att dom ville bara att gratulera
4803,,2,den chansen är inte stor Du vet det är en ickesvensk
4806,,2,nej en livstid är en siffra men fallen brukar bli ungefär som tidsbestämda denna man kommer att få ruttna i fängelset
4812,88.0,2,svt har hittat ett viktigt vittne  det är nasrin och det poängteras att hon är från syrien  hon är extra drabbad  det är hemskt    vi måste också komma ihåg att gärningsmannen sannolikt är traumatiserad av svenskarnas rasism mot honom  det är viktigt att vi kommer ihåg detta  skulden ligger egentligen hos oss    hoppas att löfven går ut tydligt och poängterar detta  och samtidigt poängterar hur viktigt det är att vi nu demonstrerar mot alla former av rädsla för muslimer  vi måste komma ihåg att det är vårt fel
4816,,2,läs på om fördomar nu när media kommer mata ut hur alla dåliga muslimer som fördömer detta
4822,12.0,2,vem skulle råna åhléns mitt på ljusnan dagen  det lutar mot islamister
4826,,2,på den tiden skrev jag aldrig ut etnicitet alla barn svenska vitt jag vet så var han iranier fast det kanske är svensk för dig
4837,,2,han kanske tog sig en rejäl sup innan dådet för att mer mod kan förklara varför han krascha flög in i muren vägg
4838,,2,massor med muslimer fördömer det men du letar nog på fel ställen det ska samlas muslimer mot islamister imorgon i sthlm tex och twitter facebook är fullt med muslimer som fördömer det men följer man bara en person så ser man inte det man ska även följa fan den sida man verkligen gillar följer inte däremot de man gillar man blir man en nyttig idiot följ följare också annars kan man aldrig få en nyanserad tolkning inte personligt mot utan bara allmänt tips
4839,,2,imorgon kommer säkert några kändisar samlas på plattan för å visa vilket dom inte är rädda
4849,,2,någon som hört på om det den beväpnade mas som påståtts ha arbetat där i närhetet fackeltåg mot rasism är
4852,,2,de påstår att du är en tajikisk ryskspråkig is krigare fan undrar hur pålitliga de är dock
4855,,2,nej har sett alla scener men jag tycker det är värre med hunden såklart fruktansvärt med de andra hästarna hunden
4856,,2,hur troligt då att det blir ett allvarligt straff några decennier på mysigast tillgängliga miljö tillgång till bästa godaste mat fritt gym bibliotek fri dator och internet superskön miljö helt enkelt
4859,,2,folk vill banans kolla twitter oc nån har även twittrat om att det finns skadade människor allt tyder på terrordåd så knip
4861,14.0,2,ja   döm lastbilschauffören och återanpassa is sympatisören och ge stackarn ett jobb och lägenhet
4862,,2,vad ska polisen göra då tog han bilder och filmade det Står dom för hets emot folkgrupp gäller inte det straff för svenskar som uttalar nått mot några av de andra grupperna
4863,,2,inte särskilt otippat det var bara då och nu är nya tiden här
4869,,2,igår sa svt att det rör sig människor per dygn på gator och att det är stopp för gående vilket förmodligen borde ha drivit några extremistidioter ideen att köra på trafiken idag varför finns det inte betongsuggor som spärrar långa gator som sådant här
4874,,2,ja dom sa det dom ville komma ha kontakt med han blir väll lite gofika under polisförhöret och blir daltande men har kvar en förhoppning om att han plötsligt är fri då polisen slår i hjälp han i arresten hoppas på det
4876,,2,detta ska vara den mest meningslösa presskonferensen någonsin Jag kan inte kommentera någonting överhuvudtaget
4883,,2,stämmer det här så kan man alltid undra var man öht vågar lyssna på msm och myndigheter nästa gång
4886,,2,Fan var en pojke nej inte baaaaarn utan Israels pojke och inte var arisk som löjlade sig bakom kameran eftersom han var muslim vet jag inte
4887,,2,ja men vem fan läser längre på svt De skrevs i tråden att man gripit en clown stämmer det
4891,,2,du förstås muslim
4904,,2,här är bilder från svt på lastbilen som just nu bärgas vi står på mäster samuelsgatan som korsas av drottninggatan och det är åhlenshuset till sjukhus man ser rakt igenom sidan bak på lastbilen kanske är det uppsågat för att kanske söka efter en bomb men är intryckt vad det verkar med trasiga rutor och ambulansen ser väl även ut bara vara utbränd det brukar sova horor i den ofta på nätterna så de har kopplat av med sin arbetsplats edit såg nu att det brann även bak i lastbilen så de säkert har sågat upp för att kunna släcka ordentligt jag undrar om terroristen körde in i huset innan mening att försöka sätta eld på varuhuset
4907,,2,skruva upp ljudet och är så jävla skönt o höra
4912,,2,begäran avslagen p g a yttrandefrihet utan empatilöshet
4915,,2,denna video har jag inte sett tidigare avsnitt av denna ö utanför åhléns från mäster samuelsgatan
4917,,2,sverige är inte alls förberett på den här typen utav handlingar de är naiviteten som tar överhand i allt kritiskt tänkande det äi därför polisen inte vet något de är därför anställda på sjukhusen inte vet något och det är därför media mörkar all viktig media till allmänheten sverige ett krig på tjack
4921,,2,nazister typ brevik dödar inte slumpmässigt antingen att psykfall eller någon muslim gissar starkt på det senare det har liten roll om man använder öl eller falafel
4922,,2,syrier isis och hoppas ej en bort
4924,,2,här några bilder från svt på lastbilen som just nu bärgas vi står på mäster samuelsgatan som korsas av drottninggatan och det är fönster till höger man ska komma igenom långt bak på lastbilen kanske är det uppsågat för att kunna söka efter en bomb fronten varit intryckt vad det verkar med trasiga rutor och den ser väl även ut att vara utbränd det brukar stå horor i den korsningen på nätterna så de har blivit av med sin arbetsplats edit såg nu att det brann även bak i lastbilen så de kanske har sågat upp skadorna att kunna släcka ordentligt jag undrar om dom körde hårt i huset med mening att försöka göra eld på varuhuset
4925,,2,och vad vill du bidra med angående tråden med ditt inlägg du ni planerar ju uppenbarligen inte att dela av sig någon egen bild
4928,,2,men nu är vi i sverige vi har män har under all tid lyckats skapa ett tryggt mycket civiliserat samhälle där dessa illdåd är ytterst men vi blev så pass civiliserade att vi förstod att vi skulle dela med oss av denna civilisation på människor från länder som syrien och resultaten blev att detta välfungerande vita samhälle så sakteliga börjar likna just syrien
4934,,2,Tror du homofob eller nej vi ser nog alla vad diskussionen beror på eller hur om någon skulle ha blivit tillfrågad men tackat nej skulle svt ha hoppat på möjligheten att misstänkliggöra sd s anledning direkt så eftersom det är tyst kring sr svt kan vi väl utgå ifrån att jå inte fått någon inbjudan
